"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0043604","GO:0043604","amide biosynthetic process",222,0.28134616340004,1.55166647786371,0.0333333333333333,0.307029986313301,0.274467430240401,620,"tags=33%, list=19%, signal=29%","PF3D7_0312800/PF3D7_1341300/PF3D7_1310900/PF3D7_1428600/PF3D7_1424100/PF3D7_0219200/PF3D7_1245400/PF3D7_0611700/PF3D7_0306900/PF3D7_0516200/PF3D7_1357200/PF3D7_0307100/PF3D7_1351400/PF3D7_0519400/PF3D7_1324000/PF3D7_1034200/PF3D7_1105400/PF3D7_1402500/PF3D7_0602000/PF3D7_0217800/PF3D7_0319600/PF3D7_1331800/PF3D7_0705700/PF3D7_0304400/PF3D7_1242700/PF3D7_0628800/PF3D7_0516900/PF3D7_1426000/PF3D7_1424400/PF3D7_1431700/PF3D7_1019400/PF3D7_0825200/PF3D7_0309600/PF3D7_1126200/PF3D7_0102900/PF3D7_1460300/PF3D7_1420400/PF3D7_0813900/PF3D7_1465900/PF3D7_1357000/PF3D7_1026800/PF3D7_1110600/PF3D7_1421200/PF3D7_1350100/PF3D7_1341200/PF3D7_1124900/PF3D7_1132700/PF3D7_1410600/PF3D7_1461900/PF3D7_1121700/PF3D7_1142500/PF3D7_0316800/PF3D7_0706400/PF3D7_1308300/PF3D7_0422400/PF3D7_1408600/PF3D7_0618300/PF3D7_0520000/PF3D7_1461300/PF3D7_1468700/PF3D7_1317800/PF3D7_1441200/PF3D7_0613400/PF3D7_1414300/PF3D7_0422700/PF3D7_0406400/PF3D7_0918300/PF3D7_1004000/PF3D7_1137500/PF3D7_0322900/PF3D7_0903900/PF3D7_1302800/PF3D7_0317600/PF3D7_1349200"
"GO:0051128","GO:0051128","regulation of cellular component organization",18,-0.588229600103673,-1.49417133015403,0.0339979550102249,0.307029986313301,0.274467430240401,706,"tags=50%, list=21%, signal=39%","PF3D7_0505200/PF3D7_1220900/PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_0528500/PF3D7_1432000/PF3D7_0530100"
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process",33,0.376131273692459,1.4625032333694,0.0357894736842105,0.307029986313301,0.274467430240401,968,"tags=48%, list=29%, signal=35%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0603300/PF3D7_0922500/PF3D7_1029600/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700"
"GO:0009127","GO:0009127","purine nucleoside monophosphate biosynthetic process",26,0.41888025538384,1.52846925324924,0.0362573099415205,0.307029986313301,0.274467430240401,968,"tags=54%, list=29%, signal=38%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1029600/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700"
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",26,0.41888025538384,1.52846925324924,0.0362573099415205,0.307029986313301,0.274467430240401,968,"tags=54%, list=29%, signal=38%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1029600/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700"
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process",47,0.32664798765701,1.37991303070805,0.0373563218390805,0.309746168582375,0.276895543456342,785,"tags=45%, list=24%, signal=35%","PF3D7_1360500/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0603300/PF3D7_1366500/PF3D7_0922500/PF3D7_1029600/PF3D7_1350100/PF3D7_1251300/PF3D7_0920800/PF3D7_0704700/PF3D7_0629100/PF3D7_1023200/PF3D7_1120100/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_1439900/PF3D7_1420600"
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process",34,0.369668169631853,1.44701672198451,0.039454806312769,0.318994233199916,0.285162789795217,968,"tags=47%, list=29%, signal=34%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0603300/PF3D7_0922500/PF3D7_1029600/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700"
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process",18,0.471656273839007,1.54321264059307,0.0408631772268136,0.318994233199916,0.285162789795217,911,"tags=72%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_0621200/PF3D7_0629100/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0006468","GO:0006468","protein phosphorylation",89,-0.417434232805963,-1.35051103529243,0.0418366279677858,0.318994233199916,0.285162789795217,1217,"tags=52%, list=37%, signal=33%","PF3D7_0724000/PF3D7_1145200/PF3D7_1227500/PF3D7_0805700/PF3D7_0214600/PF3D7_0934800/PF3D7_1356800/PF3D7_1444500/PF3D7_1039000/PF3D7_1247500/PF3D7_0321400/PF3D7_1321100/PF3D7_0718100/PF3D7_1441300/PF3D7_0203100/PF3D7_0724600/PF3D7_0615500/PF3D7_0610600/PF3D7_0211700/PF3D7_1445400/PF3D7_1337400/PF3D7_0802600/PF3D7_0704500/PF3D7_0902500/PF3D7_1450000/PF3D7_1223100/PF3D7_0623800/PF3D7_0417800/PF3D7_0420100/PF3D7_0217500/PF3D7_1331000/PF3D7_1428500/PF3D7_1476400/PF3D7_1337800/PF3D7_0500900/PF3D7_1371700/PF3D7_1238900/PF3D7_1104900/PF3D7_0726200/PF3D7_0902100/PF3D7_0717500/PF3D7_0301200/PF3D7_1463700/PF3D7_0503500/PF3D7_1149300/PF3D7_1121900"
"GO:0017144","GO:0017144","drug metabolic process",55,0.303186286900933,1.32917121918735,0.0419501133786848,0.318994233199916,0.285162789795217,911,"tags=40%, list=28%, signal=29%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1034400/PF3D7_0627500/PF3D7_1108500/PF3D7_0922500/PF3D7_0621200/PF3D7_0618500/PF3D7_1120100/PF3D7_1320800/PF3D7_0626800/PF3D7_1436000/PF3D7_1235600/PF3D7_1439900/PF3D7_1365500/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_1033100/PF3D7_0624000"
"GO:0033043","GO:0033043","regulation of organelle organization",15,-0.601720235174241,-1.47435854888404,0.0433307230488123,0.318994233199916,0.285162789795217,706,"tags=60%, list=21%, signal=47%","PF3D7_0505200/PF3D7_1220900/PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_0528500/PF3D7_1432000/PF3D7_0530100"
"GO:0046939","GO:0046939","nucleotide phosphorylation",17,0.474841592425054,1.52487926991762,0.0449438202247191,0.318994233199916,0.285162789795217,911,"tags=71%, list=28%, signal=51%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1366500/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation",16,0.489092678805687,1.54176497472066,0.0465934065934066,0.318994233199916,0.285162789795217,911,"tags=75%, list=28%, signal=55%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1366500/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0006497","GO:0006497","protein lipidation",17,-0.58173551719523,-1.4624817460577,0.0482191076250482,0.318994233199916,0.285162789795217,672,"tags=47%, list=20%, signal=38%","PF3D7_1322500/PF3D7_1122100/PF3D7_0615300/PF3D7_1321400/PF3D7_1115900/PF3D7_1412800/PF3D7_0528400/PF3D7_0303400"
"GO:0042157","GO:0042157","lipoprotein metabolic process",17,-0.58173551719523,-1.4624817460577,0.0482191076250482,0.318994233199916,0.285162789795217,672,"tags=47%, list=20%, signal=38%","PF3D7_1322500/PF3D7_1122100/PF3D7_0615300/PF3D7_1321400/PF3D7_1115900/PF3D7_1412800/PF3D7_0528400/PF3D7_0303400"
"GO:0042158","GO:0042158","lipoprotein biosynthetic process",17,-0.58173551719523,-1.4624817460577,0.0482191076250482,0.318994233199916,0.285162789795217,672,"tags=47%, list=20%, signal=38%","PF3D7_1322500/PF3D7_1122100/PF3D7_0615300/PF3D7_1321400/PF3D7_1115900/PF3D7_1412800/PF3D7_0528400/PF3D7_0303400"
"GO:0046434","GO:0046434","organophosphate catabolic process",17,0.467879384909171,1.50252123287285,0.0485393258426966,0.318994233199916,0.285162789795217,974,"tags=76%, list=30%, signal=54%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1021600/PF3D7_1444800/PF3D7_0624000/PF3D7_1216200"
"GO:0051301","GO:0051301","cell division",12,-0.629523508561462,-1.46734210131867,0.0487179487179487,0.318994233199916,0.285162789795217,885,"tags=67%, list=27%, signal=49%","PF3D7_1219000/PF3D7_1220300/PF3D7_1449100/PF3D7_1251200/PF3D7_1304000/PF3D7_0316500/PF3D7_1123800/PF3D7_0826900"
"GO:0019359","GO:0019359","nicotinamide nucleotide biosynthetic process",16,0.484516411607047,1.52733922518981,0.0501098901098901,0.318994233199916,0.285162789795217,911,"tags=75%, list=28%, signal=55%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_0629100/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0019363","GO:0019363","pyridine nucleotide biosynthetic process",16,0.484516411607047,1.52733922518981,0.0501098901098901,0.318994233199916,0.285162789795217,911,"tags=75%, list=28%, signal=55%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_0629100/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0006754","GO:0006754","ATP biosynthetic process",23,0.417068785073465,1.46366373571285,0.0505160239000543,0.318994233199916,0.285162789795217,968,"tags=57%, list=29%, signal=40%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700"
"GO:0051252","GO:0051252","regulation of RNA metabolic process",83,-0.41656969968096,-1.33840397123071,0.0512955550874236,0.318994233199916,0.285162789795217,977,"tags=39%, list=30%, signal=28%","PF3D7_0802100/PF3D7_0518200/PF3D7_1143100/PF3D7_1449500/PF3D7_0110800/PF3D7_0420300/PF3D7_0613800/PF3D7_1458600/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_1449100/PF3D7_1141800/PF3D7_0714500/PF3D7_0919900/PF3D7_1445500/PF3D7_0628600/PF3D7_1209300/PF3D7_1230800/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1464000/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0409800/PF3D7_1460800"
"GO:0009166","GO:0009166","nucleotide catabolic process",16,0.480555735703135,1.51485400173526,0.0531868131868132,0.320732600732601,0.28671679197995,911,"tags=75%, list=28%, signal=55%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1021600/PF3D7_1444800/PF3D7_0624000"
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process",16,0.480555735703135,1.51485400173526,0.0531868131868132,0.320732600732601,0.28671679197995,911,"tags=75%, list=28%, signal=55%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1021600/PF3D7_1444800/PF3D7_0624000"
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process",30,0.371539877899765,1.41215986556582,0.0587084148727984,0.326163901458019,0.291572067423461,1024,"tags=53%, list=31%, signal=37%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1366500/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700/PF3D7_1426900"
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process",30,0.371539877899765,1.41215986556582,0.0587084148727984,0.326163901458019,0.291572067423461,1024,"tags=53%, list=31%, signal=37%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1366500/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700/PF3D7_1426900"
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process",30,0.371539877899765,1.41215986556582,0.0587084148727984,0.326163901458019,0.291572067423461,1024,"tags=53%, list=31%, signal=37%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1366500/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700/PF3D7_1426900"
"GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process",32,0.358352426869382,1.38725787860723,0.0625424881033311,0.326163901458019,0.291572067423461,1024,"tags=50%, list=31%, signal=35%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1029600/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700/PF3D7_1426900"
"GO:0009167","GO:0009167","purine ribonucleoside monophosphate metabolic process",32,0.358352426869382,1.38725787860723,0.0625424881033311,0.326163901458019,0.291572067423461,1024,"tags=50%, list=31%, signal=35%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1029600/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1235700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000/PF3D7_1464700/PF3D7_1426900"
"GO:0009165","GO:0009165","nucleotide biosynthetic process",46,0.315253989702265,1.32393428721049,0.0628517823639775,0.326163901458019,0.291572067423461,911,"tags=50%, list=28%, signal=37%","PF3D7_1360500/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0603300/PF3D7_1366500/PF3D7_0922500/PF3D7_1350100/PF3D7_1251300/PF3D7_0920800/PF3D7_0704700/PF3D7_0629100/PF3D7_1023200/PF3D7_1120100/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_1439900/PF3D7_1420600/PF3D7_1235700/PF3D7_1444800/PF3D7_0624000"
"GO:0006355","GO:0006355","regulation of transcription, DNA-templated",81,-0.41180021318255,-1.32110568376142,0.0628691983122363,0.326163901458019,0.291572067423461,977,"tags=38%, list=30%, signal=28%","PF3D7_0802100/PF3D7_0518200/PF3D7_1143100/PF3D7_1449500/PF3D7_0110800/PF3D7_0420300/PF3D7_0613800/PF3D7_1458600/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_1449100/PF3D7_1141800/PF3D7_0714500/PF3D7_0919900/PF3D7_1445500/PF3D7_0628600/PF3D7_1209300/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1464000/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0409800/PF3D7_1460800"
"GO:1903506","GO:1903506","regulation of nucleic acid-templated transcription",81,-0.41180021318255,-1.32110568376142,0.0628691983122363,0.326163901458019,0.291572067423461,977,"tags=38%, list=30%, signal=28%","PF3D7_0802100/PF3D7_0518200/PF3D7_1143100/PF3D7_1449500/PF3D7_0110800/PF3D7_0420300/PF3D7_0613800/PF3D7_1458600/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_1449100/PF3D7_1141800/PF3D7_0714500/PF3D7_0919900/PF3D7_1445500/PF3D7_0628600/PF3D7_1209300/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1464000/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0409800/PF3D7_1460800"
"GO:2001141","GO:2001141","regulation of RNA biosynthetic process",81,-0.41180021318255,-1.32110568376142,0.0628691983122363,0.326163901458019,0.291572067423461,977,"tags=38%, list=30%, signal=28%","PF3D7_0802100/PF3D7_0518200/PF3D7_1143100/PF3D7_1449500/PF3D7_0110800/PF3D7_0420300/PF3D7_0613800/PF3D7_1458600/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_1449100/PF3D7_1141800/PF3D7_0714500/PF3D7_0919900/PF3D7_1445500/PF3D7_0628600/PF3D7_1209300/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1464000/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0409800/PF3D7_1460800"
"GO:0033036","GO:0033036","macromolecule localization",137,-0.379969880807149,-1.2687344224687,0.0630465731136872,0.326163901458019,0.291572067423461,917,"tags=33%, list=28%, signal=25%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_0522400/PF3D7_0104200/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_1353600/PF3D7_0905900/PF3D7_1309700/PF3D7_1438100/PF3D7_1320400/PF3D7_0401900/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1452600/PF3D7_1144900/PF3D7_0723900/PF3D7_1324700/PF3D7_1436300/PF3D7_0319000/PF3D7_1218300/PF3D7_1035900/PF3D7_1138400/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0215300/PF3D7_0526900/PF3D7_0803600/PF3D7_0920700/PF3D7_1224200/PF3D7_1451000/PF3D7_0816200/PF3D7_1216300/PF3D7_1427000/PF3D7_1432000/PF3D7_0422100/PF3D7_1034700/PF3D7_0530100/PF3D7_0531100/PF3D7_0216800"
"GO:0019219","GO:0019219","regulation of nucleobase-containing compound metabolic process",88,-0.405962648765854,-1.31196735648754,0.0658431906207474,0.326163901458019,0.291572067423461,977,"tags=38%, list=30%, signal=27%","PF3D7_0802100/PF3D7_0518200/PF3D7_1143100/PF3D7_1449500/PF3D7_0110800/PF3D7_0420300/PF3D7_0613800/PF3D7_1458600/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_1220900/PF3D7_1449100/PF3D7_1141800/PF3D7_0714500/PF3D7_0919900/PF3D7_1445500/PF3D7_0628600/PF3D7_1209300/PF3D7_1230800/PF3D7_1146600/PF3D7_0711400/PF3D7_1451400/PF3D7_1405400/PF3D7_1464000/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0409800/PF3D7_1460800"
"GO:0006096","GO:0006096","glycolytic process",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0006757","GO:0006757","ATP generation from ADP",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0016052","GO:0016052","carbohydrate catabolic process",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0042866","GO:0042866","pyruvate biosynthetic process",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0046031","GO:0046031","ADP metabolic process",15,0.471696541209031,1.45391726151132,0.0696581196581197,0.326163901458019,0.291572067423461,911,"tags=73%, list=28%, signal=53%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0922500/PF3D7_1120100/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_1444800/PF3D7_0624000"
"GO:0061025","GO:0061025","membrane fusion",12,-0.605902602565666,-1.41228466602427,0.0727395411605938,0.336631830022283,0.300929803087891,623,"tags=58%, list=19%, signal=47%","PF3D7_1439800/PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
"GO:0090407","GO:0090407","organophosphate biosynthetic process",77,0.266606762839295,1.24212276284451,0.0745233968804159,0.340753424657534,0.304614275414564,747,"tags=38%, list=23%, signal=30%","PF3D7_1360500/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_0911000/PF3D7_1366800/PF3D7_1033400/PF3D7_0603300/PF3D7_0509800/PF3D7_1366500/PF3D7_0922500/PF3D7_1029600/PF3D7_1350100/PF3D7_0524900/PF3D7_0621200/PF3D7_1251300/PF3D7_0920800/PF3D7_0704700/PF3D7_0629100/PF3D7_1023200/PF3D7_1315600/PF3D7_1120100/PF3D7_0927900/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_1439900/PF3D7_1128700"
"GO:0019693","GO:0019693","ribose phosphate metabolic process",48,0.302770156588803,1.28770476348667,0.0753424657534247,0.340753424657534,0.304614275414564,911,"tags=48%, list=28%, signal=35%","PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1462800/PF3D7_1108500/PF3D7_0603300/PF3D7_1366500/PF3D7_0922500/PF3D7_0514600/PF3D7_0704700/PF3D7_1120100/PF3D7_1453800/PF3D7_0626800/PF3D7_1436000/PF3D7_1439900/PF3D7_0610800/PF3D7_1420600/PF3D7_1235700/PF3D7_1021600/PF3D7_1454700/PF3D7_0406100/PF3D7_1444800/PF3D7_0624000"
"GO:0016050","GO:0016050","vesicle organization",12,-0.599005625892044,-1.39620865915974,0.0801619433198381,0.358477004958377,0.320458153070435,562,"tags=50%, list=17%, signal=42%","PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
"GO:0007049","GO:0007049","cell cycle",59,-0.421567832473092,-1.30595456616132,0.0869046327438429,0.375614529763132,0.335778130282832,1059,"tags=47%, list=32%, signal=33%","PF3D7_1405800/PF3D7_0515000/PF3D7_0923500/PF3D7_1343300/PF3D7_0418600/PF3D7_1417800/PF3D7_1117700/PF3D7_1219000/PF3D7_1037700/PF3D7_1456500/PF3D7_0615500/PF3D7_0105800/PF3D7_0507700/PF3D7_1032500/PF3D7_1428300/PF3D7_1220300/PF3D7_1449100/PF3D7_0607600/PF3D7_1251200/PF3D7_1031300/PF3D7_1304000/PF3D7_0316500/PF3D7_1237000/PF3D7_1318400/PF3D7_1123800/PF3D7_0826900/PF3D7_0215800/PF3D7_1463700"
"GO:0006906","GO:0006906","vesicle fusion",11,-0.607945096905845,-1.3915096220659,0.0887129793912925,0.375614529763132,0.335778130282832,562,"tags=55%, list=17%, signal=45%","PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
"GO:0031338","GO:0031338","regulation of vesicle fusion",11,-0.607945096905845,-1.3915096220659,0.0887129793912925,0.375614529763132,0.335778130282832,562,"tags=55%, list=17%, signal=45%","PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
"GO:0048284","GO:0048284","organelle fusion",11,-0.607945096905845,-1.3915096220659,0.0887129793912925,0.375614529763132,0.335778130282832,562,"tags=55%, list=17%, signal=45%","PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
"GO:0090174","GO:0090174","organelle membrane fusion",11,-0.607945096905845,-1.3915096220659,0.0887129793912925,0.375614529763132,0.335778130282832,562,"tags=55%, list=17%, signal=45%","PF3D7_0210700/PF3D7_1324700/PF3D7_1243000/PF3D7_1448600/PF3D7_1432000/PF3D7_0530100"
